,time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max
14655,1990-12-30,45.3,35.6,0.0,0.0,0.0,16.1,33.3
14656,1990-12-31,41.6,35.0,0.039,0.039,0.0,9.5,19.5
14657,1991-01-01,41.3,33.2,0.0,0.0,0.0,12.4,23.3
14658,1991-01-02,48.9,37.6,0.331,0.331,0.0,17.3,36.9
14659,1991-01-03,46.9,40.1,0.091,0.091,0.0,14.3,26.8
14660,1991-01-04,46.9,38.2,0.083,0.083,0.0,11.1,23.0
14661,1991-01-05,40.8,37.1,0.091,0.091,0.0,16.2,30.9
14662,1991-01-06,43.9,37.7,0.028,0.028,0.0,19.9,40.0
14663,1991-01-07,44.9,36.8,0.0,0.0,0.0,13.3,24.8
14664,1991-01-08,45.8,38.6,0.071,0.071,0.0,19.0,35.1
14665,1991-01-09,48.9,44.6,0.075,0.075,0.0,18.8,36.5
14666,1991-01-10,58.9,43.7,0.047,0.047,0.0,19.8,44.3
14667,1991-01-11,48.8,40.8,0.051,0.051,0.0,17.9,34.9
14668,1991-01-12,42.7,30.9,0.0,0.0,0.0,13.9,28.2
14669,1991-01-13,38.3,28.7,0.0,0.0,0.0,9.0,16.1
14670,1991-01-14,33.5,24.9,0.0,0.0,0.0,9.9,20.8
14671,1991-01-15,33.1,26.4,0.0,0.0,0.0,9.9,19.9
14672,1991-01-16,31.4,24.8,0.0,0.0,0.0,9.9,19.9
14673,1991-01-17,35.0,22.9,0.0,0.0,0.0,8.5,16.3
14674,1991-01-18,36.4,22.3,0.0,0.0,0.0,8.0,13.4
14675,1991-01-19,38.5,25.1,0.0,0.0,0.0,8.6,15.0
14676,1991-01-20,35.6,28.3,0.051,0.028,0.165,11.3,20.6
14677,1991-01-21,39.5,33.6,0.02,0.02,0.0,11.4,21.0
14678,1991-01-22,37.3,33.6,0.0,0.0,0.0,4.6,7.6
14679,1991-01-23,36.2,31.6,0.0,0.0,0.0,10.1,19.5
14680,1991-01-24,36.3,32.8,0.012,0.008,0.055,9.8,19.0
14681,1991-01-25,37.3,33.9,0.0,0.0,0.0,9.5,18.3
14682,1991-01-26,36.7,32.5,0.0,0.0,0.0,10.9,21.0
14683,1991-01-27,36.6,32.9,0.0,0.0,0.028,6.8,13.6
14684,1991-01-28,34.9,32.7,0.0,0.0,0.028,9.2,18.8
14685,1991-01-29,35.4,31.3,0.0,0.0,0.0,8.5,17.0
14686,1991-01-30,35.4,20.8,0.0,0.0,0.0,9.1,16.8
14687,1991-01-31,25.5,16.1,0.0,0.0,0.0,11.3,21.3
14688,1991-02-01,24.9,15.2,0.0,0.0,0.0,11.4,22.6
14689,1991-02-02,26.4,13.7,0.0,0.0,0.0,10.1,19.7
14690,1991-02-03,28.2,16.1,0.0,0.0,0.0,11.5,23.0
14691,1991-02-04,31.2,22.0,0.0,0.0,0.083,9.3,17.4
14692,1991-02-05,27.4,10.2,0.0,0.0,0.0,14.2,26.8
14693,1991-02-06,19.0,11.4,0.039,0.0,0.358,12.9,26.2
14694,1991-02-07,21.0,14.4,0.0,0.0,0.0,15.1,30.0
14695,1991-02-08,29.2,18.3,0.016,0.0,0.165,13.4,27.1
14696,1991-02-09,32.1,24.7,0.043,0.0,0.303,9.3,19.5
14697,1991-02-10,37.7,25.3,0.189,0.0,1.323,9.2,17.4
14698,1991-02-11,28.7,16.1,0.051,0.0,0.386,10.6,20.4
14699,1991-02-12,29.7,17.2,0.0,0.0,0.0,11.0,22.1
14700,1991-02-13,27.7,20.3,0.016,0.0,0.276,9.9,18.6
14701,1991-02-14,27.3,18.3,0.024,0.0,0.303,14.2,25.7
14702,1991-02-15,32.3,25.4,0.22,0.0,1.654,13.4,22.4
14703,1991-02-16,32.0,25.1,0.0,0.0,0.055,9.0,17.4
14704,1991-02-17,33.7,25.8,0.008,0.0,0.083,14.5,26.4
14705,1991-02-18,35.9,14.3,0.0,0.0,0.0,6.9,14.1
14706,1991-02-19,35.5,18.1,0.0,0.0,0.0,6.0,10.1
14707,1991-02-20,39.6,23.1,0.0,0.0,0.0,5.9,11.4
14708,1991-02-21,38.3,20.1,0.0,0.0,0.0,5.9,10.5
14709,1991-02-22,40.4,21.4,0.008,0.008,0.0,11.7,19.9
14710,1991-02-23,43.3,36.1,0.169,0.169,0.0,14.4,27.3
14711,1991-02-24,53.4,30.5,0.0,0.0,0.0,11.1,21.7
14712,1991-02-25,45.7,25.4,0.024,0.024,0.0,9.1,18.6
14713,1991-02-26,38.6,24.2,0.0,0.0,0.0,6.9,16.3
14714,1991-02-27,36.1,25.7,0.0,0.0,0.0,9.4,20.8
14715,1991-02-28,38.6,27.8,0.0,0.0,0.0,10.1,20.4
14716,1991-03-01,42.5,30.0,0.0,0.0,0.0,12.2,26.4
14717,1991-03-02,42.5,31.9,0.0,0.0,0.0,11.5,24.6
14718,1991-03-03,51.5,28.6,0.0,0.0,0.0,7.5,15.9
14719,1991-03-04,51.3,29.8,0.0,0.0,0.0,7.4,14.5
14720,1991-03-05,47.6,35.5,0.043,0.043,0.0,10.2,21.0
14721,1991-03-06,43.6,34.7,0.055,0.055,0.0,11.8,22.6
14722,1991-03-07,51.6,35.7,0.0,0.0,0.0,12.9,26.2
14723,1991-03-08,55.3,40.3,0.0,0.0,0.0,13.0,27.1
14724,1991-03-09,55.0,39.3,0.0,0.0,0.0,9.8,20.4
14725,1991-03-10,55.3,39.5,0.0,0.0,0.0,8.1,17.2
14726,1991-03-11,57.4,38.9,0.008,0.008,0.0,4.6,10.7
14727,1991-03-12,57.7,38.6,0.024,0.024,0.0,3.6,12.3
14728,1991-03-13,54.2,35.0,0.0,0.0,0.0,5.8,10.3
14729,1991-03-14,61.0,37.7,0.0,0.0,0.0,7.1,15.4
14730,1991-03-15,58.3,38.5,0.067,0.067,0.0,10.6,27.3
14731,1991-03-16,52.1,40.1,0.0,0.0,0.0,8.4,15.4
14732,1991-03-17,59.0,34.8,0.0,0.0,0.0,10.0,20.6
14733,1991-03-18,59.2,39.8,0.0,0.0,0.0,6.3,9.8
14734,1991-03-19,54.3,44.6,0.39,0.39,0.0,14.2,27.7
14735,1991-03-20,55.6,46.4,0.063,0.063,0.0,18.3,34.7
14736,1991-03-21,62.8,43.8,0.496,0.496,0.0,13.4,31.8
14737,1991-03-22,50.2,34.6,0.0,0.0,0.0,8.1,17.4
14738,1991-03-23,52.4,39.8,0.0,0.0,0.0,6.1,12.1
14739,1991-03-24,51.5,36.5,0.008,0.008,0.0,9.6,19.5
14740,1991-03-25,50.4,34.5,0.0,0.0,0.0,15.2,30.4
14741,1991-03-26,49.4,32.1,0.0,0.0,0.0,13.6,26.4
14742,1991-03-27,47.7,31.1,0.0,0.0,0.0,9.7,20.8
14743,1991-03-28,44.3,29.9,0.004,0.004,0.0,11.2,26.4
14744,1991-03-29,42.1,29.9,0.0,0.0,0.0,7.6,17.2
14745,1991-03-30,49.4,37.1,0.0,0.0,0.0,10.9,20.8
14746,1991-03-31,44.2,37.2,0.0,0.0,0.0,12.1,24.6
14747,1991-04-01,48.4,41.4,0.26,0.26,0.0,12.1,22.4
14748,1991-04-02,55.9,42.5,0.039,0.039,0.0,10.8,23.0
14749,1991-04-03,64.0,41.8,0.0,0.0,0.0,11.2,23.0
14750,1991-04-04,57.5,39.5,0.161,0.161,0.0,5.6,20.8
14751,1991-04-05,57.9,39.8,0.008,0.008,0.0,6.2,15.0
14752,1991-04-06,59.3,40.4,0.0,0.0,0.0,7.1,17.2
14753,1991-04-07,57.4,41.3,0.063,0.063,0.0,13.1,28.4
14754,1991-04-08,53.6,40.3,0.083,0.083,0.0,13.2,30.9
14755,1991-04-09,51.2,33.3,0.043,0.043,0.0,19.4,37.4
14756,1991-04-10,56.9,35.0,0.0,0.0,0.0,5.6,10.1
14757,1991-04-11,61.0,40.0,0.0,0.0,0.0,7.1,17.0
14758,1991-04-12,63.6,42.2,0.0,0.0,0.0,9.9,20.6
14759,1991-04-13,64.0,39.9,0.0,0.0,0.0,9.0,20.4
14760,1991-04-14,64.2,40.0,0.004,0.004,0.0,7.9,19.2
14761,1991-04-15,65.6,41.2,0.0,0.0,0.0,15.2,28.6
14762,1991-04-16,45.8,32.6,0.087,0.083,0.028,18.0,40.9
14763,1991-04-17,46.7,28.9,0.205,0.205,0.0,10.3,20.8
14764,1991-04-18,44.5,31.2,0.067,0.059,0.083,9.7,22.4
14765,1991-04-19,38.2,32.4,0.335,0.138,1.406,12.4,26.2
14766,1991-04-20,43.1,28.7,0.028,0.024,0.028,10.8,22.8
14767,1991-04-21,44.0,26.4,0.0,0.0,0.0,7.9,15.0
14768,1991-04-22,49.0,37.6,0.0,0.0,0.0,12.1,25.1
14769,1991-04-23,48.7,37.2,0.0,0.0,0.0,5.8,15.0
14770,1991-04-24,52.1,31.6,0.094,0.094,0.0,5.6,13.4
14771,1991-04-25,55.3,37.4,0.055,0.055,0.0,8.7,19.5
14772,1991-04-26,50.6,37.9,0.252,0.252,0.0,8.6,19.0
14773,1991-04-27,53.0,36.5,0.0,0.0,0.0,4.7,8.7
14774,1991-04-28,59.0,39.1,0.043,0.043,0.0,5.7,13.4
14775,1991-04-29,56.6,35.9,0.051,0.051,0.0,7.0,19.0
14776,1991-04-30,53.6,42.2,0.201,0.201,0.0,9.8,15.7
14777,1991-05-01,48.7,43.1,0.11,0.11,0.0,11.9,21.5
14778,1991-05-02,52.4,36.7,0.031,0.031,0.0,7.7,14.8
14779,1991-05-03,53.2,36.1,0.008,0.008,0.0,8.3,18.3
14780,1991-05-04,51.8,33.8,0.0,0.0,0.0,7.2,14.3
14781,1991-05-05,53.6,39.9,0.012,0.012,0.0,10.7,22.4
14782,1991-05-06,42.8,37.4,0.638,0.63,0.055,8.4,18.1
14783,1991-05-07,47.8,36.8,0.0,0.0,0.0,7.9,17.9
14784,1991-05-08,49.4,42.5,0.067,0.067,0.0,8.2,18.3
14785,1991-05-09,55.6,41.8,0.059,0.059,0.0,7.6,15.2
14786,1991-05-10,64.1,48.3,0.012,0.012,0.0,10.2,21.5
14787,1991-05-11,60.9,48.4,0.146,0.146,0.0,9.6,18.8
14788,1991-05-12,57.0,44.7,0.0,0.0,0.0,10.8,20.4
14789,1991-05-13,60.2,49.1,0.094,0.094,0.0,7.7,19.2
14790,1991-05-14,55.1,41.9,0.213,0.213,0.0,14.6,25.1
14791,1991-05-15,53.2,37.9,0.087,0.087,0.0,15.0,31.5
14792,1991-05-16,55.9,37.6,0.008,0.008,0.0,9.0,20.8
14793,1991-05-17,57.4,38.7,0.051,0.051,0.0,9.0,21.7
14794,1991-05-18,54.6,35.0,0.0,0.0,0.0,14.1,28.2
14795,1991-05-19,55.9,39.1,0.02,0.02,0.0,9.7,21.3
14796,1991-05-20,62.7,52.7,0.0,0.0,0.0,15.5,28.9
14797,1991-05-21,63.3,54.8,0.0,0.0,0.0,18.9,38.0
14798,1991-05-22,62.0,44.9,0.0,0.0,0.0,20.0,40.7
14799,1991-05-23,53.9,39.8,0.067,0.067,0.0,18.8,39.4
14800,1991-05-24,56.4,43.7,0.031,0.031,0.0,10.8,25.5
14801,1991-05-25,53.9,43.9,0.079,0.079,0.0,9.8,20.4
14802,1991-05-26,57.3,41.6,0.004,0.004,0.0,13.4,33.8
14803,1991-05-27,61.1,49.3,0.0,0.0,0.0,8.2,17.4
14804,1991-05-28,62.2,43.9,0.0,0.0,0.0,6.5,14.8
14805,1991-05-29,67.5,46.7,0.0,0.0,0.0,5.9,11.9
14806,1991-05-30,67.8,46.7,0.0,0.0,0.0,6.9,17.4
14807,1991-05-31,71.9,47.4,0.0,0.0,0.0,12.3,25.5
14808,1991-06-01,61.3,40.6,0.0,0.0,0.0,16.1,32.7
14809,1991-06-02,60.7,48.3,0.0,0.0,0.0,8.8,17.9
14810,1991-06-03,66.1,44.9,0.157,0.157,0.0,13.5,28.6
14811,1991-06-04,56.7,44.5,0.039,0.039,0.0,12.5,33.6
14812,1991-06-05,57.4,39.7,0.0,0.0,0.0,11.7,24.6
14813,1991-06-06,63.0,46.2,0.0,0.0,0.0,9.2,19.9
14814,1991-06-07,67.4,53.0,0.0,0.0,0.0,5.6,15.4
14815,1991-06-08,67.7,48.8,0.012,0.012,0.0,12.5,23.9
14816,1991-06-09,70.2,56.7,0.185,0.185,0.0,9.9,24.2
14817,1991-06-10,68.6,55.2,0.047,0.047,0.0,11.3,30.4
14818,1991-06-11,64.9,51.9,0.071,0.071,0.0,15.3,34.9
14819,1991-06-12,70.3,59.1,0.075,0.075,0.0,12.7,23.5
14820,1991-06-13,67.8,53.9,0.087,0.087,0.0,13.5,32.0
14821,1991-06-14,65.3,52.5,0.0,0.0,0.0,12.8,32.7
14822,1991-06-15,67.6,55.2,0.161,0.161,0.0,16.2,32.4
14823,1991-06-16,64.8,50.1,0.004,0.004,0.0,19.1,38.9
14824,1991-06-17,61.5,51.3,0.469,0.469,0.0,7.9,18.8
14825,1991-06-18,60.6,48.8,0.15,0.15,0.0,10.9,30.4
14826,1991-06-19,65.3,48.5,0.035,0.035,0.0,11.2,27.5
14827,1991-06-20,65.7,50.8,0.0,0.0,0.0,7.8,20.6
14828,1991-06-21,67.7,56.7,0.0,0.0,0.0,9.4,15.9
14829,1991-06-22,77.9,61.0,0.13,0.13,0.0,12.9,25.7
14830,1991-06-23,73.7,60.3,0.039,0.039,0.0,9.0,21.3
14831,1991-06-24,71.0,52.6,0.366,0.366,0.0,16.1,31.8
14832,1991-06-25,70.3,60.5,0.0,0.0,0.0,9.6,15.7
14833,1991-06-26,75.3,52.1,0.039,0.039,0.0,15.1,32.9
14834,1991-06-27,71.2,51.9,0.24,0.24,0.0,12.2,24.4
14835,1991-06-28,61.1,51.3,0.205,0.205,0.0,17.0,40.0
14836,1991-06-29,61.1,52.9,0.039,0.039,0.0,20.3,40.0
14837,1991-06-30,68.0,57.6,0.02,0.02,0.0,13.7,27.1
14838,1991-07-01,73.3,57.3,0.008,0.008,0.0,6.1,18.8
14839,1991-07-02,79.9,59.7,0.0,0.0,0.0,9.0,18.3
14840,1991-07-03,78.2,58.5,0.0,0.0,0.0,12.6,26.2
14841,1991-07-04,78.1,62.3,0.0,0.0,0.0,11.3,23.7
14842,1991-07-05,80.1,58.5,0.0,0.0,0.0,11.8,25.3
14843,1991-07-06,82.7,62.2,0.0,0.0,0.0,8.8,17.9
14844,1991-07-07,84.9,63.1,0.0,0.0,0.0,8.7,18.8
14845,1991-07-08,88.7,68.9,0.0,0.0,0.0,7.4,15.7
14846,1991-07-09,77.4,60.0,0.122,0.122,0.0,8.9,21.7
14847,1991-07-10,75.1,57.2,0.0,0.0,0.0,6.7,16.3
14848,1991-07-11,84.2,66.1,0.0,0.0,0.0,6.8,12.5
14849,1991-07-12,92.9,64.3,0.031,0.031,0.0,10.9,25.5
14850,1991-07-13,80.3,65.0,0.075,0.075,0.0,8.9,17.9
14851,1991-07-14,69.8,57.0,0.098,0.098,0.0,10.2,21.5
14852,1991-07-15,74.5,61.1,0.008,0.008,0.0,11.4,23.9
14853,1991-07-16,69.9,58.4,0.028,0.028,0.0,15.0,30.6
14854,1991-07-17,71.6,56.1,0.008,0.008,0.0,9.7,24.8
14855,1991-07-18,70.0,61.1,0.016,0.016,0.0,11.0,24.2
14856,1991-07-19,70.4,60.1,0.024,0.024,0.0,15.2,33.8
14857,1991-07-20,70.3,58.7,0.059,0.059,0.0,13.0,26.8
14858,1991-07-21,69.2,53.2,0.0,0.0,0.0,13.2,27.5
14859,1991-07-22,69.0,52.3,0.0,0.0,0.0,10.7,23.5
14860,1991-07-23,75.2,58.6,0.0,0.0,0.0,7.2,14.3
14861,1991-07-24,84.3,59.9,0.299,0.299,0.0,9.6,20.8
14862,1991-07-25,72.7,57.7,0.008,0.008,0.0,7.3,18.6
14863,1991-07-26,70.0,56.0,0.008,0.008,0.0,9.5,19.2
14864,1991-07-27,74.0,55.0,0.0,0.0,0.0,9.4,19.5
14865,1991-07-28,79.3,59.2,0.0,0.0,0.0,10.9,23.7
14866,1991-07-29,80.0,62.7,0.0,0.0,0.0,11.1,22.4
14867,1991-07-30,81.9,65.6,0.0,0.0,0.0,11.7,27.1
14868,1991-07-31,81.6,66.1,0.091,0.091,0.0,13.0,28.2
14869,1991-08-01,79.5,63.3,0.091,0.091,0.0,9.5,21.5
14870,1991-08-02,75.2,63.3,0.13,0.13,0.0,7.5,14.5
14871,1991-08-03,78.9,64.7,0.055,0.055,0.0,10.0,22.1
14872,1991-08-04,77.0,60.2,0.441,0.441,0.0,8.3,19.7
14873,1991-08-05,78.8,63.1,0.0,0.0,0.0,6.4,11.2
14874,1991-08-06,85.8,69.2,0.0,0.0,0.0,9.3,21.0
14875,1991-08-07,90.5,68.2,0.098,0.098,0.0,9.3,21.9
14876,1991-08-08,82.7,59.1,0.091,0.091,0.0,11.1,22.6
14877,1991-08-09,72.8,60.1,0.004,0.004,0.0,8.6,19.7
14878,1991-08-10,74.7,65.2,0.004,0.004,0.0,13.1,25.1
14879,1991-08-11,75.1,60.0,0.283,0.283,0.0,17.0,34.4
14880,1991-08-12,71.5,54.2,0.0,0.0,0.0,15.1,30.2
14881,1991-08-13,66.2,52.4,0.031,0.031,0.0,7.1,16.6
14882,1991-08-14,70.5,55.6,0.0,0.0,0.0,4.9,13.4
14883,1991-08-15,74.6,60.0,0.0,0.0,0.0,7.4,13.9
14884,1991-08-16,81.4,59.3,0.0,0.0,0.0,11.6,25.9
14885,1991-08-17,71.2,56.5,0.185,0.185,0.0,16.6,32.7
14886,1991-08-18,68.0,57.2,0.059,0.059,0.0,18.2,37.8
14887,1991-08-19,66.6,54.5,0.016,0.016,0.0,18.8,35.6
14888,1991-08-20,63.7,53.0,0.138,0.138,0.0,12.2,23.9
14889,1991-08-21,66.0,50.6,0.0,0.0,0.0,7.6,16.3
14890,1991-08-22,75.6,59.3,0.0,0.0,0.0,10.3,21.7
14891,1991-08-23,82.6,60.8,0.0,0.0,0.0,11.0,23.5
14892,1991-08-24,76.6,56.6,0.059,0.059,0.0,9.3,20.1
14893,1991-08-25,67.1,55.7,0.004,0.004,0.0,11.2,24.2
14894,1991-08-26,65.1,53.9,0.0,0.0,0.0,11.2,23.0
14895,1991-08-27,71.0,57.6,0.0,0.0,0.0,9.0,21.3
14896,1991-08-28,68.6,52.0,0.02,0.02,0.0,10.1,21.9
14897,1991-08-29,65.0,52.6,0.02,0.02,0.0,8.8,18.1
14898,1991-08-30,70.0,53.4,0.016,0.016,0.0,5.2,14.1
14899,1991-08-31,74.1,56.6,0.0,0.0,0.0,7.0,13.2
14900,1991-09-01,74.4,57.5,0.008,0.008,0.0,10.3,23.0
14901,1991-09-02,78.8,55.8,0.0,0.0,0.0,10.1,23.3
14902,1991-09-03,80.7,59.6,0.0,0.0,0.0,5.4,15.0
14903,1991-09-04,81.6,56.4,0.0,0.0,0.0,10.9,20.6
14904,1991-09-05,68.6,53.2,0.008,0.008,0.0,14.9,30.0
14905,1991-09-06,63.6,52.7,0.0,0.0,0.0,14.0,26.6
14906,1991-09-07,62.8,47.8,0.004,0.004,0.0,15.2,31.5
14907,1991-09-08,65.8,54.9,0.0,0.0,0.0,8.5,21.3
14908,1991-09-09,64.4,51.2,0.008,0.008,0.0,10.6,22.6
14909,1991-09-10,74.1,54.1,0.0,0.0,0.0,7.5,15.9
14910,1991-09-11,64.3,47.6,0.008,0.008,0.0,11.8,22.8
14911,1991-09-12,63.4,48.2,0.0,0.0,0.0,10.3,22.4
14912,1991-09-13,66.5,44.1,0.0,0.0,0.0,5.9,11.0
14913,1991-09-14,73.1,49.5,0.0,0.0,0.0,6.1,16.6
14914,1991-09-15,77.3,58.2,0.031,0.031,0.0,8.4,18.6
14915,1991-09-16,67.9,60.7,0.394,0.394,0.0,10.8,20.8
14916,1991-09-17,69.2,55.8,0.063,0.063,0.0,15.3,30.2
14917,1991-09-18,65.7,56.8,0.012,0.012,0.0,10.7,21.3
14918,1991-09-19,64.2,52.1,0.043,0.043,0.0,7.0,16.1
14919,1991-09-20,63.8,46.1,0.0,0.0,0.0,7.8,17.2
14920,1991-09-21,67.0,52.2,0.0,0.0,0.0,9.1,15.9
14921,1991-09-22,78.7,50.6,0.65,0.65,0.0,12.6,27.7
14922,1991-09-23,62.6,53.8,0.016,0.016,0.0,15.4,33.6
14923,1991-09-24,73.2,60.4,0.0,0.0,0.0,18.4,35.6
14924,1991-09-25,74.6,59.3,0.0,0.0,0.0,11.1,22.6
14925,1991-09-26,72.7,56.9,0.067,0.067,0.0,12.7,23.0
14926,1991-09-27,63.0,50.6,0.138,0.138,0.0,10.7,25.1
14927,1991-09-28,61.5,49.0,0.004,0.004,0.0,10.2,21.7
14928,1991-09-29,65.5,52.6,0.0,0.0,0.0,10.7,21.3
14929,1991-09-30,62.3,49.8,0.055,0.055,0.0,10.9,23.0
14930,1991-10-01,61.1,50.6,0.02,0.02,0.0,16.8,32.4
14931,1991-10-02,58.4,47.6,0.13,0.13,0.0,20.5,49.4
14932,1991-10-03,60.3,50.0,0.004,0.004,0.0,10.0,21.0
14933,1991-10-04,62.4,49.1,0.0,0.0,0.0,7.0,14.8
14934,1991-10-05,68.3,48.5,0.0,0.0,0.0,9.4,19.9
14935,1991-10-06,66.4,51.8,0.0,0.0,0.0,7.3,13.4
14936,1991-10-07,66.7,52.9,0.0,0.0,0.0,9.0,20.1
14937,1991-10-08,72.1,52.1,0.0,0.0,0.0,9.8,19.9
14938,1991-10-09,69.9,49.8,0.0,0.0,0.0,6.7,13.6
14939,1991-10-10,70.1,50.2,0.0,0.0,0.0,7.0,12.5
14940,1991-10-11,66.5,53.1,0.0,0.0,0.0,12.2,26.2
14941,1991-10-12,65.2,54.1,0.0,0.0,0.0,15.7,28.9
14942,1991-10-13,56.9,54.4,0.248,0.248,0.0,8.7,16.8
14943,1991-10-14,62.8,44.9,0.0,0.0,0.0,11.1,22.8
14944,1991-10-15,65.2,45.6,0.004,0.004,0.0,6.4,14.1
14945,1991-10-16,64.2,48.5,0.039,0.039,0.0,16.8,32.9
14946,1991-10-17,56.3,44.5,0.122,0.122,0.0,18.0,36.7
14947,1991-10-18,53.7,45.2,0.0,0.0,0.0,28.4,55.3
14948,1991-10-19,51.0,37.3,0.035,0.035,0.0,19.3,37.6
14949,1991-10-20,45.5,36.7,0.004,0.004,0.0,14.0,28.2
14950,1991-10-21,42.5,36.9,0.0,0.0,0.0,8.4,17.4
14951,1991-10-22,48.2,39.4,0.016,0.016,0.0,12.9,25.1
14952,1991-10-23,48.5,37.2,0.0,0.0,0.0,9.7,19.7
14953,1991-10-24,47.6,40.8,0.0,0.0,0.0,7.9,16.8
14954,1991-10-25,47.6,32.9,0.0,0.0,0.0,6.5,15.9
14955,1991-10-26,42.7,30.8,0.0,0.0,0.0,8.8,19.2
14956,1991-10-27,46.7,32.0,0.0,0.0,0.0,9.4,21.0
14957,1991-10-28,47.9,34.3,0.0,0.0,0.0,7.5,15.7
14958,1991-10-29,41.2,31.1,0.0,0.0,0.0,10.0,19.0
14959,1991-10-30,40.7,30.9,0.0,0.0,0.0,12.7,24.6
14960,1991-10-31,40.6,30.8,0.0,0.0,0.0,13.4,27.1
14961,1991-11-01,43.1,31.3,0.0,0.0,0.0,12.8,25.5
14962,1991-11-02,51.7,42.6,0.091,0.091,0.0,13.5,25.7
14963,1991-11-03,58.9,45.8,0.154,0.154,0.0,17.9,43.6
14964,1991-11-04,51.8,40.6,0.02,0.02,0.0,14.8,27.7
14965,1991-11-05,45.0,36.0,0.051,0.051,0.0,13.4,28.4
14966,1991-11-06,45.2,36.7,0.098,0.098,0.0,19.7,37.1
14967,1991-11-07,50.8,35.8,0.531,0.524,0.055,18.8,35.8
14968,1991-11-08,51.6,41.6,0.295,0.295,0.0,18.8,41.6
14969,1991-11-09,46.1,37.6,0.012,0.012,0.0,13.3,28.2
14970,1991-11-10,42.9,34.7,0.02,0.02,0.0,15.9,34.0
14971,1991-11-11,42.6,38.1,0.319,0.319,0.0,16.3,31.1
14972,1991-11-12,51.2,38.3,0.02,0.02,0.0,18.2,35.3
14973,1991-11-13,53.1,41.6,0.0,0.0,0.0,17.8,34.9
14974,1991-11-14,47.8,37.5,0.02,0.02,0.0,9.3,19.5
14975,1991-11-15,44.3,35.2,0.012,0.012,0.0,10.2,21.7
14976,1991-11-16,43.9,37.7,0.0,0.0,0.0,9.4,17.0
14977,1991-11-17,41.3,37.1,0.047,0.047,0.0,10.4,20.4
14978,1991-11-18,41.5,35.7,0.0,0.0,0.0,6.3,14.1
14979,1991-11-19,41.3,36.1,0.0,0.0,0.0,8.6,14.8
14980,1991-11-20,41.3,31.8,0.0,0.0,0.0,12.7,23.3
14981,1991-11-21,40.5,26.4,0.0,0.0,0.0,9.5,17.4
14982,1991-11-22,34.9,26.1,0.035,0.035,0.0,7.7,14.3
14983,1991-11-23,38.1,35.0,0.106,0.106,0.0,6.4,11.9
14984,1991-11-24,41.4,33.6,0.0,0.0,0.0,9.7,17.0
14985,1991-11-25,38.5,33.8,0.0,0.0,0.0,9.7,19.2
14986,1991-11-26,44.3,32.4,0.0,0.0,0.0,7.0,12.5
14987,1991-11-27,41.2,30.9,0.0,0.0,0.0,6.4,12.5
14988,1991-11-28,43.8,29.4,0.0,0.0,0.0,5.2,9.6
14989,1991-11-29,37.4,31.8,0.0,0.0,0.0,7.2,15.9
14990,1991-11-30,39.5,34.5,0.0,0.0,0.0,8.8,16.3
14991,1991-12-01,40.4,26.7,0.0,0.0,0.0,10.3,19.5
14992,1991-12-02,37.6,30.0,0.0,0.0,0.0,4.9,10.5
14993,1991-12-03,34.3,30.9,0.0,0.0,0.0,10.9,19.5
14994,1991-12-04,42.7,34.7,0.067,0.067,0.0,14.5,27.1
14995,1991-12-05,37.6,30.3,0.0,0.0,0.0,11.5,22.8
14996,1991-12-06,36.5,29.5,0.0,0.0,0.0,10.9,20.4
14997,1991-12-07,39.4,33.5,0.02,0.02,0.0,10.1,18.8
14998,1991-12-08,37.2,23.8,0.016,0.016,0.0,6.6,13.0
14999,1991-12-09,26.3,18.8,0.0,0.0,0.0,7.4,15.2
15000,1991-12-10,27.4,17.8,0.0,0.0,0.0,4.7,11.0
15001,1991-12-11,32.1,21.0,0.0,0.0,0.0,6.4,11.4
15002,1991-12-12,32.4,20.7,0.0,0.0,0.0,10.2,18.3
15003,1991-12-13,37.1,30.0,0.0,0.0,0.0,14.7,27.1
15004,1991-12-14,38.9,34.4,0.0,0.0,0.0,15.5,31.1
15005,1991-12-15,38.4,27.0,0.0,0.0,0.0,7.5,14.8
15006,1991-12-16,35.9,27.6,0.0,0.0,0.0,6.7,12.1
15007,1991-12-17,40.9,30.7,0.181,0.181,0.0,13.4,26.2
15008,1991-12-18,41.3,34.4,0.169,0.169,0.0,17.5,33.3
15009,1991-12-19,47.7,34.6,0.402,0.366,0.248,18.6,32.4
15010,1991-12-20,39.2,34.2,0.0,0.0,0.0,17.7,35.1
15011,1991-12-21,37.9,29.4,0.075,0.016,0.413,13.1,25.5
15012,1991-12-22,50.2,31.5,0.102,0.102,0.0,16.2,31.3
15013,1991-12-23,50.1,38.2,0.122,0.122,0.0,23.0,47.6
15014,1991-12-24,41.5,33.9,0.016,0.016,0.0,19.6,43.8
15015,1991-12-25,35.9,28.0,0.043,0.0,0.303,15.5,28.0
15016,1991-12-26,43.6,34.6,0.382,0.295,0.606,18.0,37.4
15017,1991-12-27,39.0,27.0,0.012,0.012,0.0,16.5,32.0
15018,1991-12-28,38.7,26.7,0.0,0.0,0.0,10.4,18.3
15019,1991-12-29,41.8,37.7,0.0,0.0,0.0,11.8,23.3
15020,1991-12-30,41.4,34.7,0.0,0.0,0.0,15.1,28.9
